movie_ID,director,top_actors
89,Steven Spielberg,"Harrison Ford, Sean Connery, Denholm Elliott"
505914,Lazar Bodroža,"Sebastian Cavazza, Stoya, Maruša Majer"
255709,Lee Joon-ik,"Sul Kyung-gu, Uhm Ji-won, Lee Re"
16000,Alex Winter,"Graham Phillips, Christien Anholt, Haley Ramm"
169219,Renny Harlin,"Holly Goss, Matt Stokoe, Luke Albright"
500,Quentin Tarantino,"Harvey Keitel, Tim Roth, Michael Madsen"
326359,Jennifer Lee,"Kristen Bell, Idina Menzel, Jonathan Groff"
47964,John Moore,"Bruce Willis, Jai Courtney, Sebastian Koch"
628,Neil Jordan,"Tom Cruise, Brad Pitt, Antonio Banderas"
1006462,Brandon Slagle,"Nicky Whelan, Casper Van Dien, Louis Mandylor"
10588,Bo Welch,"Mike Myers, Dakota Fanning, Spencer Breslin"
1715,Lasse Hallström,"Tobey Maguire, Charlize Theron, Delroy Lindo"
253344,Tom Vaughan,"Pierce Brosnan, Jessica Alba, Salma Hayek Pinault"
10312,Tom Shadyac,"Robin Williams, Monica Potter, Philip Seymour Hoffman"
1059128,Luca Guadagnino,"Daniel Craig, Drew Starkey, Jason Schwartzman"
375794,Nacho G. Velilla,"Omar Chaparro, Martha Higareda, Fernanda Castillo"
114478,Shinji Aramaki,"Luci Christian, David Anthony Matranga, Justin Doran"
82881,Nathan Greno,"Mandy Moore, Zachary Levi, Alan Dale"
52212,Tinto Brass,"Serena Grandi, Andrea Occhipinti, Franco Interlenghi"
12405,Danny Boyle,"Dev Patel, Freida Pinto, Madhur Mittal"
11415,Steve Miner,"William Katt, George Wendt, Richard Moll"
7220,Jonathan Hensleigh,"Thomas Jane, John Travolta, Will Patton"
11674,Stephen Herek,"Glenn Close, Jeff Daniels, Joely Richardson"
1109946,Brendan Walsh,"Edie Falco, Jeannie Berlin, Bradley Whitford"
1011477,Jonathan Entwistle,"Ben Wang, Jackie Chan, Ralph Macchio"
763285,Michael Bay,"Jake Gyllenhaal, Yahya Abdul-Mateen II, Eiza González"
14624,Michael O. Sajbel,"Drew Fuller, Abigail Breslin, James Garner"
14035,Ivan Reitman,"Bill Murray, Harvey Atkin, Russ Banham"
796499,Matthias Schweighöfer,"Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee"
9078,Wolfgang Reitherman,"Sebastian Cabot, Karl Swenson, Junius Matthews"
5994,Brett Ratner,"Nicolas Cage, Téa Leoni, Don Cheadle"
11778,Michael Cimino,"Robert De Niro, Christopher Walken, John Cazale"
1098378,Caroline Lindy,"Melissa Barrera, Tommy Dewey, Edmund Donovan"
1894,George Lucas,"Hayden Christensen, Ewan McGregor, Natalie Portman"
25188,Peter Bogdanovich,"Timothy Bottoms, Cybill Shepherd, Jeff Bridges"
646,Terence Young,"Sean Connery, Ursula Andress, Joseph Wiseman"
17047,Kevin Allen,"Frankie Muniz, Anthony Anderson, Hannah Spearritt"
4824,Michael Caton-Jones,"Bruce Willis, Richard Gere, Sidney Poitier"
550205,Chris Appelhans,"Jimmy Wong, John Cho, Constance Wu"
1710,Jon Amiel,"Sigourney Weaver, Holly Hunter, Dermot Mulroney"
6075,Brian De Palma,"Al Pacino, Sean Penn, Penelope Ann Miller"
1360170,Gabriela Sobarzo,"Natalia Téllez, Ricardo Fastlicht, José Sefami"
215,Darren Lynn Bousman,"Tobin Bell, Donnie Wahlberg, Shawnee Smith"
927107,Renny Harlin,"Aaron Eckhart, Nina Dobrev, Clifton Collins Jr."
16248,Simon Wincer,"Barret Oliver, Mary Beth Hurt, Michael McKean"
10285,Adam Marcus,"Kane Hodder, John D. LeMay, Kari Keegan"
470044,George Tillman Jr.,"Amandla Stenberg, Regina Hall, Russell Hornsby"
492188,Noah Baumbach,"Adam Driver, Scarlett Johansson, Laura Dern"
616747,Justin Simien,"Rosario Dawson, Chase W. Dillon, LaKeith Stanfield"
333669,James Watkins,"Idris Elba, Richard Madden, Charlotte Le Bon"
698818,Han Dong-Ho,"Sae Bom, Kim Min-jeong, Min Do-yoon"
11469,Gil Junger,"Martin Lawrence, Marsha Thomason, Tom Wilkinson"
1320637,Justin Folk,"Matt Walsh, Robin DiAngelo, Regina Jackson"
4147,Sam Mendes,"Tom Hanks, Tyler Hoechlin, Paul Newman"
1157049,Hajime Hashimoto,"Tetsuji Tamayama, Yoko Maki, Kotoka Maki"
2698,Tom Shadyac,"Steve Carell, Morgan Freeman, Lauren Graham"
2899,Alain Chabat,"Christian Clavier, Gérard Depardieu, Jamel Debbouze"
10047,Luc Besson,"Milla Jovovich, John Malkovich, Faye Dunaway"
24556,Charles Grosvenor,"Aaron Spann, Jeff Bennett, Aria Noelle Curzon"
115348,Robert Luketic,"Liam Hemsworth, Harrison Ford, Gary Oldman"
17214,Jaume Balagueró,"Macarena Gómez, Adrià Collado, Nuria González"
17182,John Schlesinger,"Sally Field, Kiefer Sutherland, Ed Harris"
77174,Sam Fell,"Kodi Smit-McPhee, Tucker Albrizzi, Jodelle Ferland"
24922,Herman Yau,"Anthony Wong Chau-Sang, Lo Meng, Marianne Chan"
760161,William Brent Bell,"Isabelle Fuhrman, Julia Stiles, Rossif Sutherland"
667216,Brandon Cronenberg,"Alexander Skarsgård, Mia Goth, Cleopatra Coleman"
244506,Peter Sattler,"Kristen Stewart, Payman Maadi, Lane Garrison"
11220,Wong Kar-Wai,"Leon Lai Ming, Charlie Yeung Choi-Nei, Takeshi Kaneshiro"
1167898,Marcelo Tobar,"Alejandro Speitzer, Franco Masini, Bárbara López"
172391,Anthony Silverston,"Jake T. Austin, Liam Neeson, Steve Buscemi"
268227,Carlos Bolado,"Bruno Bichir, Sharon Zundel, Alejandra Ambrosi"
606870,Barry Levinson,"Ben Foster, Billy Magnussen, Vicky Krieps"
146451,Hugo Bolander,"Gus Dahlström, Holger Höglund, Fritiof Billquist"
770156,Rob Diamond,"Scarlett Diamond, Adam Hightower, Vincent Vargas"
10223,Sam Raimi,"Bill Paxton, Billy Bob Thornton, Bridget Fonda"
644,Steven Spielberg,"Haley Joel Osment, Jude Law, Frances O'Connor"
66245,Sundar C,"Rajinikanth, Soundarya, Rambha"
597208,Guillermo del Toro,"Bradley Cooper, Cate Blanchett, Toni Collette"
1054116,Kenji Nagasaki,"Kenta Miyake, Mie Sonozaki, Masamichi Kitada"
499701,James Bobin,"Isabela Merced, Jeffrey Wahlberg, Madeleine Madden"
157841,Jean-Pierre Jeunet,"Kyle Catlett, Helena Bonham Carter, Judy Davis"
866346,Tim Brown,"Nicolas Cage, Ashley Greene, Thalia Campbell"
755812,Thomas Astruc,"Annouck Hautbois, Benjamin Bollen, Antoine Tomé"
193893,Luke Greenfield,"Jake Johnson, Damon Wayans Jr., Rob Riggle"
2662,Rob Zombie,"Sid Haig, Bill Moseley, Sheri Moon Zombie"
1134055,Ari Novak,"Rib Hillis, Rachel Cook, Todd Gordon"
1116465,Stanley Tong,"Jackie Chan, Zhang Yixing, Guli Nazha"
192558,Mohit Suri,"Aditya Roy Kapur, Shraddha Kapoor, Shaad Randhawa"
50146,Li Han-Hsiang,"Peter Yang Kwan, Hu Chin, Chen Ping"
7551,Tony Scott,"Denzel Washington, Paula Patton, Val Kilmer"
829,Roman Polanski,"Jack Nicholson, Faye Dunaway, John Huston"
893334,Bill Thomas,"Sophie-Louise Craig, Dominic Andersen, Bob Cryer"
5924,Franklin J. Schaffner,"Steve McQueen, Dustin Hoffman, Victor Jory"
39102,Mitsuo Hashimoto,"Toshio Furukawa, Kenji Utsumi, Masako Nozawa"
8393,Jamie Uys,"Marius Weyers, Sandra Prinsloo, N!xau"
15855,Arthur Lubin,"Nelson Eddy, Susanna Foster, Claude Rains"
1217048,Tosca Musk,"Amadeus Serafini, Kelli Berglund, Ryan McPartlin"
1255350,Stelana Kliris,"Harry Connick Jr., Agni Scott, Ali Fumiko Whitney"
881460,Glenn Campbell,"Sean Young, Emily Killian, Sienna Farall"
247182,Daniel Monzón,"Jesús Castro, Bárbara Lennie, Moussa Maaskri"
514439,Roxann Dawson,"Chrissy Metz, Josh Lucas, Topher Grace"
25556,Charles Grosvenor,"John Ingle, Kenneth Mars, Miriam Flynn"
228967,Seth Rogen,"James Franco, Seth Rogen, Lizzy Caplan"
50544,Will Gluck,"Justin Timberlake, Mila Kunis, Jenna Elfman"
11886,Wolfgang Reitherman,"Brian Bedford, Phil Harris, Andy Devine"
4614,Phil Alden Robinson,"Ben Affleck, Morgan Freeman, James Cromwell"
15516,Wes Craven,"Sandra Peabody, Lucy Grantham, David Hess"
113833,Ryan Murphy,"Mark Ruffalo, Matt Bomer, Taylor Kitsch"
25678,Sam Firstenberg,"Michael Dudikoff, Steve James, Larry Poindexter"
16306,René Laloux,"Gérard Hernandez, Jean Valmont, Jennifer Drake"
1523,Kevin Macdonald,"Forest Whitaker, James McAvoy, Simon McBurney"
55341,Victor Salva,"Stan Shaw, Gabrielle Haugh, Jonathan Breck"
28609,Daisuke Nishio,"Masako Nozawa, Toshio Furukawa, Hiromi Tsuru"
467938,Coralie Fargeat,"Matilda Lutz, Kevin Janssens, Vincent Colombe"
296099,John Francis Daley,"Ed Helms, Christina Applegate, Skyler Gisondo"
934194,Nyla Innuksuk,"Tasiana Shirley, Alexis Wolfe, Nalajoss Ellsworth"
24150,Rob Zombie,"Malcolm McDowell, Scout Taylor-Compton, Tyler Mane"
346685,Tate Taylor,"Emily Blunt, Rebecca Ferguson, Haley Bennett"
1186957,Jennifer Perrott,"Phoenix Laroche, Alex Lawther, Samantha Colley"
10590,Randall Wallace,"Mel Gibson, Madeleine Stowe, Greg Kinnear"
167581,Stephan Lacant,"Hanno Koffler, Max Riemelt, Katharina Schüttler"
5503,Andrew Davis,"Harrison Ford, Tommy Lee Jones, Joe Pantoliano"
479455,F. Gary Gray,"Chris Hemsworth, Tessa Thompson, Rebecca Ferguson"
507732,Hisashi Saito,"Yuu Asakawa, Ayaka Asai, Yuichi Nakamura"
1027535,Alberto Armas Díaz,"Sergio Alguacil, Fabiola Muñoz, Mario Gallardo"
136795,Paul Feig,"Sandra Bullock, Melissa McCarthy, Demián Bichir"
63197,Michael Goi,"Amber Perkins, Rachel Quinn, Dean Waite"
1084244,Andrew Stanton,"Tom Hanks, Tim Allen"
565426,Michael Fimognari,"Lana Condor, Noah Centineo, Jordan Fisher"
24767,Charles Haid,"Mackenzie Astin, Kevin Spacey, Brian Cox"
9383,Paul Verhoeven,"Kevin Bacon, Elisabeth Shue, Josh Brolin"
459928,Matt Eskandari,"Nora-Jane Noone, Alexandra Park, Diane Farr"
13207,Marcus Nispel,"Jared Padalecki, Danielle Panabaker, Amanda Righetti"
74308,Tony Kaye,"Adrien Brody, Sami Gayle, Christina Hendricks"
526811,Danielle Arbid,"Laetitia Dosch, Sergei Polunin, Lou-Teymour Thion"
25527,Randa Haines,"Matthew Perry, Judith Buchan, Ernie Hudson"
13523,Sean Anders,"Josh Zuckerman, Amanda Crew, Clark Duke"
667,Lewis Gilbert,"Sean Connery, Akiko Wakabayashi, Mie Hama"
1251687,Wade Allain-Marcus,"Simone Joy Jones, Nicole Richie, Donielle T. Hansley Jr."
1384334,Jarrett Wetherell,"Bilal, Questlove, Common"
235271,Bille Woodruff,"Boris Kodjoe, Brandon Gonzales, Cameron Mills"
823395,Jonathan Sobol,"Ron Perlman, Elias Koteas, Harvey Keitel"
14564,F. Javier Gutiérrez,"Matilda Lutz, Alex Roe, Johnny Galecki"
15765,Brian Gibson,"Angela Bassett, Laurence Fishburne, Vanessa Bell Calloway"
1245332,Tuffale Yasir Mohamed,James Moul
9360,Luis Llosa,"Jennifer Lopez, Ice Cube, Jon Voight"
852247,Julio Torres,"Julio Torres, Tilda Swinton, RZA"
11424,Charles Walters,"Bing Crosby, Grace Kelly, Frank Sinatra"
25318,Jack Gold,"Alan Arkin, Joanna Pacula, Rutger Hauer"
11386,Neil Jordan,"Stephen Rea, Miranda Richardson, Jaye Davidson"
11230,Yuen Wo-Ping,"Jackie Chan, Yuen Siu-Tien, Hwang Jang-Lee"
850880,Alexander Witt,"Rallén Montenegro, Enrique Arce, Jorge López"
257785,Justin Chadwick,"Alicia Vikander, Dane DeHaan, Christoph Waltz"
870518,Zachary Wigon,"Margaret Qualley, Christopher Abbott, Danita Battle"
650,John Singleton,"Cuba Gooding Jr., Laurence Fishburne, Ice Cube"
25430,Robert Rossen,"John Ireland, Broderick Crawford, Joanne Dru"
10489,Lewis Teague,"Dee Wallace, Danny Pintauro, Daniel Hugh Kelly"
852436,Jérôme Dassier,"Asia Argento, Jeanne Balibar, Joseph Rezwin"
65759,George Miller,"Elijah Wood, Robin Williams, Pink"
16608,John Hillcoat,"Guy Pearce, Ray Winstone, Danny Huston"
10998,Adrian Lyne,"Michael Douglas, Glenn Close, Anne Archer"
4588,Ang Lee,"Tony Leung Chiu-Wai, Tang Wei, Joan Chen"
751237,Iris K. Shim,"Sandra Oh, Fivel Stewart, Dermot Mulroney"
18476,Jonas Åkerlund,"Dennis Quaid, Zhang Ziyi, Lou Taylor Pucci"
446354,Steven Spielberg,"Meryl Streep, Tom Hanks, Sarah Paulson"
48988,Bobby Farrelly,"Owen Wilson, Jason Sudeikis, Jenna Fischer"
15440,Mats Stenberg,"Ingrid Bolsø Berdal, Marthe Snorresdotter Rovik, Kim Arne Hagen"
2124,Richard Rush,"Bruce Willis, Jane March, Rubén Blades"
15138,Richard Greenberg,"Fred Savage, Howie Mandel, Daniel Stern"
1015963,Zach Golden,"Olga Kurylenko, Don Johnson, Chris Diamantopoulos"
345009,Fabio Guaglione,"Armie Hammer, Annabelle Wallis, Tom Cullen"
244772,Craig Johnson,"Bill Hader, Kristen Wiig, Luke Wilson"
24528,Jeff Lew,"Vegas E. Trip, Bryan Session, Matthew Tyler"
606679,Nisha Ganatra,"Dakota Johnson, Tracee Ellis Ross, Kelvin Harrison Jr."
995906,Ben Carland,"Jake Brown, Jake White, Spenser Pollard"
23023,Michael Lembeck,"Dwayne Johnson, Stephen Merchant, Ashley Judd"
9802,Michael Bay,"Sean Connery, Nicolas Cage, Ed Harris"
1019105,David Firth,"Justin Roiland, Zach Hadel, Pamela Adlon"
592656,Jérémie Guez,"Matthias Schoenaerts, Joel Kinnaman, Maika Monroe"
550446,Timo Tjahjanto,
1032425,Viggo Mortensen,"Vicky Krieps, Viggo Mortensen, Solly McLeod"
8469,John Landis,"John Belushi, Karen Allen, Tom Hulce"
284293,Wash Westmoreland,"Julianne Moore, Kate Bosworth, Shane McRae"
873,Steven Spielberg,"Danny Glover, Whoopi Goldberg, Margaret Avery"
371645,Taika Waititi,"Sam Neill, Julian Dennison, Rima Te Wiata"
342737,Mike Mills,"Annette Bening, Lucas Jade Zumann, Greta Gerwig"
109424,Paul Greengrass,"Tom Hanks, Barkhad Abdi, Barkhad Abdirahman"
449406,Kirk DeMicco,"Lin-Manuel Miranda, Ynairaly Simo, Zoe Saldaña"
660355,Hyun Moon-seop,"Park Shin-yang, Lee Min-ki, Lee Re"
546726,Krisstian de Lara,"Julie Kendall, Mario Nalini, Mario Temes"
1206091,Eric Métayer,"Cécile Bois, Odile Vuillemin, Bruno Solo"
1368477,Troy Harrison,"Mani Roshan, Lily Beacham"
593,Andrei Tarkovsky,"Natalya Bondarchuk, Donatas Banionis, Jüri Järvet"
864,Jon Turteltaub,"Leon, Doug E. Doug, Rawle D. Lewis"
618344,Matt Peters,"Matt Ryan, Jerry O'Connell, Taissa Farmiga"
10316,George Clooney,"Ryan Gosling, George Clooney, Philip Seymour Hoffman"
877183,David Silverman,"Dan Castellaneta, Nancy Cartwright, Yeardley Smith"
1653,Walter Salles,"Gael García Bernal, Rodrigo de la Serna, Mercedes Morán"
16241,Franklin J. Schaffner,"Gregory Peck, Laurence Olivier, James Mason"
58433,Raffaele Mertes,"Richard Harris, Benjamin Sadler, Christian Kohlund"
595813,Josh Greenbaum,"Kristen Wiig, Annie Mumolo, Jamie Dornan"
10708,Steve Carr,"Eddie Murphy, Jeff Garlin, Steve Zahn"
424121,Gareth Evans,"Dan Stevens, Michael Sheen, Lucy Boynton"
7211,Peter Hedges,"Steve Carell, Juliette Binoche, Dane Cook"
201,Stuart Baird,"Patrick Stewart, Jonathan Frakes, Brent Spiner"
71670,Scott Spiegel,"Kip Pardue, Brian Hallisay, John Hensley"
9766,Phil Joanou,"Dwayne Johnson, Xzibit, L. Scott Caldwell"
520663,Joe Wright,"Amy Adams, Gary Oldman, Anthony Mackie"
21519,Jackie Chan,"Jackie Chan, Sammo Hung Kam-Bo, Yuen Biao"
10868,Jonathan Kaplan,"Jodie Foster, Kelly McGillis, Bernie Coulson"
17898,Daniel Attias,"Gary Busey, Everett McGill, Tovah Feldshuh"
1278263,Mohammad Rasoulof,"Misagh Zare, Soheila Golestani, Mahsa Rostami"
10398,Bruce Beresford,"Ashley Judd, Tommy Lee Jones, Bruce Greenwood"
523536,Thorbjørn Christoffersen,"Anders Matthesen, Herman Flesvig, Emma Sehested Høeg"
251672,Derek Harvey,"Nicole Sheridan, Chelsea Blue, Monique Alexander"
10589,Brett Ratner,"Pierce Brosnan, Salma Hayek Pinault, Woody Harrelson"
916507,Felix Charin,"Jonas Ems, Sydney Amoo, Vivien König"
15080,Isao Takahata,"Miki Imai, Toshiro Yanagiba, Yoko Honna"
1361048,Lyttanya Shannon,"Kirat Assi, Hemma Gulhane, Anurag Mehra"
259,François Truffaut,"Jean-Pierre Léaud, Marie-France Pisier, Claude Jade"
156019,Ryan Turek,"Parker Posey, Marco Beltrami, David Arquette"
82650,David Bowers,"Zachary Gordon, Robert Capron, Devon Bostick"
171759,Bill Muir,"William Brent, Samantha Hanratty, James Hong"
151870,Paul Owens,"Markus Persson, Jens Bergensten, Jakob Porser"
334536,Osgood Perkins,"Emma Roberts, Kiernan Shipka, Lucy Boynton"
96,Tony Scott,"Eddie Murphy, Judge Reinhold, John Ashton"
615469,Joseph Kosinski,"Chris Hemsworth, Miles Teller, Jurnee Smollett"
332270,Sergey Mokritsky,"Yulia Peresild, Yevgeni Tsyganov, Natella Abeleva-Taganova"
1904,Rob Marshall,"Zhang Ziyi, Gong Li, Michelle Yeoh"
341870,James Bushe,"Adrian Bouchet, Amed Hashimi, Sabine Crossen"
25536,Johnnie To,"Simon Yam, Lam Suet, Maggie Siu Mei-Kei"
8963,Tony Scott,"Denzel Washington, Gene Hackman, Matt Craven"
670266,Don Michael Paul,"Michael Gross, Jon Heder, Caroline Langrishe"
869641,Clay Tarver,"Lil Rel Howery, Yvonne Orji, John Cena"
257448,Vincent Zhou,"Ed Westwick, Zhu Zhu, Leon Lee"
21191,Cary Joji Fukunaga,"Paulina Gaitán, Edgar Flores, Kristyan Ferrer"
444149,Gary J. Tunnicliffe,"Damon Carney, Randy Wayne, Paul T. Taylor"
11113,George Cukor,"Audrey Hepburn, Rex Harrison, Stanley Holloway"
115023,Detlev Buck,"Florian David Fitz, Albrecht Schuch, Vicky Krieps"
16138,Kong Su-chang,"Kam Woo-sung, Son Byung-ho, Park Won-sang"
764339,Jo Tae-ho,"Yoon Da-hyeon, Yoo Sul-young, Kim Hee-jeong"
9563,Oliver Stone,"Al Pacino, Cameron Diaz, Dennis Quaid"
45610,Marc Forster,"Gerard Butler, Michelle Monaghan, Kathy Baker"
11404,Jeremy Brock,"Laura Linney, Rupert Grint, Julie Walters"
347126,Harold Cronk,"Jesse Metcalfe, Robin Givens, Melissa Joan Hart"
1698,Stefan Ruzowitzky,"Franka Potente, Benno Fürmann, Anna Loos"
476292,Mari Okada,"Manaka Iwami, Miyu Irino, Yuuki Sakurai"
95610,Sharon Maguire,"Renée Zellweger, Colin Firth, Patrick Dempsey"
635,Alan Parker,"Mickey Rourke, Robert De Niro, Lisa Bonet"
9705,Dominic Sena,"John Travolta, Hugh Jackman, Don Cheadle"
50253,Shigeyasu Yamauchi,"Toru Furuya, Hirotaka Suzuoki, Koichi Hashimoto"
496328,Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Vicky Kaushal"
621587,Taika Waititi,"Michael Fassbender, Oscar Kightley, Kaimana"
784500,Chiaki Kon,"Kotono Mitsuishi, Misato Fukuen, Hisako Kanemoto"
11878,Akira Kurosawa,"Toshirō Mifune, Tatsuya Nakadai, Yōko Tsukasa"
15647,Charles Herman-Wurmfeld,"Jennifer Westfeldt, Heather Juergensen, Scott Cohen"
12102,Robert Benton,"Dustin Hoffman, Meryl Streep, Jane Alexander"
72710,Andrew Niccol,"Saoirse Ronan, Diane Kruger, Max Irons"
4960,Charlie Kaufman,"Philip Seymour Hoffman, Samantha Morton, Jennifer Jason Leigh"
10802,Paul Verhoeven,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon"
504949,David Michôd,"Timothée Chalamet, Joel Edgerton, Sean Harris"
853588,Thomas Sieben,"David Kross, Hanno Koffler, Maria Ehrich"
66,Clint Eastwood,"Clint Eastwood, Gene Hackman, Ed Harris"
621870,Anna Mastro,"Peyton Elizabeth Lee, Ashley Liao, Isabella Blake-Thomas"
79218,Karen Disher,"Billy Gardell, Ray Romano, John Leguizamo"
26252,Julien Duvivier,"Jean Gabin, Mireille Balin, Gabriel Gabrio"
19901,Michael Spierig,"Ethan Hawke, Sam Neill, Willem Dafoe"
77459,Bibo Bergeron,"Vanessa Paradis, Matthieu Chedid, Gad Elmaleh"
790,John Carpenter,"Adrienne Barbeau, Hal Holbrook, Janet Leigh"
8974,Byron Haskin,"Gene Barry, Ann Robinson, Lewis Martin"
331583,Courtney Hunt,"Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw"
21453,Yoshiaki Kawajiri,"Yusaku Yara, Toshiko Fujita, Ichiro Nagai"
937013,Wang Kai,"Dong Haoran, Zhu Zanjin, Ken Lok Tat-Wah"
845643,Erlingur Thoroddsen,"Charlotte Hope, Julian Sands, Kate Nichols"
17153,Kit Ryan,"Stephen Dorff, Sean Pertwee, Jamie Foreman"
5063,Jacques Rouffio,"Romy Schneider, Michel Piccoli, Helmut Griem"
59981,Dan St. Pierre,"Lea Michele, Dan Aykroyd, Jim Belushi"
10348,Gordon Chan,"Jackie Chan, Anita Yuen Wing-Yee, Thorsten Nickel"
513919,Berardo Carboni,"Matilda De Angelis, Donatella Finocchiaro, Alessandro Haber"
25377,Daniel Benmayor,"Brendan Mackey, Jennifer Matter, Patrick Regis"
16515,Victor Fleming,"Freddie Bartholomew, Spencer Tracy, Lionel Barrymore"
63319,Rebecca Zlotowski,"Léa Seydoux, Anaïs Demoustier, Johan Libéreau"
544581,Kye Jang-hyuk,"Park Joo-bin, Lee Eun-mi, Min Do-yoon"
204922,Rowan Joffe,"Nicole Kidman, Colin Firth, Mark Strong"
635731,Michael Sarnoski,"Nicolas Cage, Alex Wolff, Adam Arkin"
965890,Stéphan Castang,"Karim Leklou, Vimala Pons, Hervé Pierre"
1187293,Koratala Siva,"N.T. Rama Rao Jr., Saif Ali Khan, Janhvi Kapoor"
38408,Greg Berlanti,"Katherine Heigl, Josh Duhamel, Josh Lucas"
449562,Chris Addison,"Rebel Wilson, Anne Hathaway, Alex Sharp"
565028,Nia DaCosta,"Yahya Abdul-Mateen II, Teyonah Parris, Colman Domingo"
9631,F. Gary Gray,"Samuel L. Jackson, Kevin Spacey, David Morse"
522892,Karen Moncrieff,"Christina Ricci, Judith Light, Joshua Bowman"
4283,Michael Katleman,"Dominic Purcell, Brooke Langton, Orlando Jones"
1022256,Alek Keshishian,"Selena Gomez, Raquelle Stevens, Ashley Cook"
1699,Stefan Ruzowitzky,"Barnaby Metschurat, Herbert Knaup, Heike Makatsch"
675327,Roseanne Liang,"Chloë Grace Moretz, Nick Robinson, Beulah Koale"
525460,George Ratliff,"Aaron Paul, Emily Ratajkowski, Riccardo Scamarcio"
27029,Fred Zinnemann,"Audrey Hepburn, Peter Finch, Edith Evans"
25551,Edward Dmytryk,"Arthur Franz, Adolphe Menjou, Gerald Mohr"
480105,Johannes Roberts,"Sophie Nélisse, Corinne Foxx, Brianne Tju"
15242,Bill Melendez,"Chad Webber, Bill Melendez, Robin Kohn"
652572,Kim Min-woo-I,"Sae Bom, Yoo Jung, Lee Hyo-jin-I"
242310,Paco Cabezas,"Nicolas Cage, Aubrey Shea, Rachel Nichols"
144336,David Ayer,"Arnold Schwarzenegger, Sam Worthington, Olivia Williams"
8872,Penelope Spheeris,"Mike Myers, Dana Carvey, Rob Lowe"
17665,Michael Anderson,"Anthony Quinn, Laurence Olivier, Oskar Werner"
25665,Lisa Niemi,"Patrick Swayze, Lisa Niemi, George De La Pena"
9542,Robert Harmon,"Rutger Hauer, C. Thomas Howell, Jennifer Jason Leigh"
5038,Woody Allen,"Scarlett Johansson, Rebecca Hall, Javier Bardem"
1027159,Kobun Shizuno,"Kanichi Kurita, Akio Otsuka, Miyuki Sawashiro"
1563,Chris Marker,"Florence Delay, Amílcar Cabral, Arielle Dombasle"
10150,"Arthur Rankin, Jr.","Mia Farrow, Alan Arkin, Tammy Grimes"
7183,James Foley,"Halle Berry, Bruce Willis, Giovanni Ribisi"
1160007,Pedro Pablo Ibarra,"Adrián Uribe, Memo Villegas, Ana Serradilla"
37606,Miloš Forman,"Colin Firth, Annette Bening, Meg Tilly"
15771,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels"
944194,Oliver Parker,"Michael Caine, Glenda Jackson, John Standing"
969681,Destin Daniel Cretton,"Tom Holland, Zendaya"
27945,Martin Ritt,"Paul Newman, Fredric March, Richard Boone"
453575,Masakazu Hashimoto,"Akiko Yajima, Miki Narahashi, Toshiyuki Morikawa"
12225,Sean Ellis,"Sean Biggerstaff, Emilia Fox, Shaun Evans"
42196,Mervyn LeRoy,"Nancy Kelly, Patty McCormack, Henry Jones"
16646,Aleksandr Sokurov,"Sergey Dreyden, Mariya Kuznetsova, Leonid Mozgovoy"
365222,Wilson Yip,"Donnie Yen, Zhang Jin, Lynn Hung Doi-Lam"
79,Zhang Yimou,"Jet Li, Tony Leung Chiu-Wai, Maggie Cheung Man-Yuk"
11541,Peter Weir,"Mel Gibson, Sigourney Weaver, Linda Hunt"
23169,Allen Coulter,"Robert Pattinson, Emilie de Ravin, Pierce Brosnan"
